"depto","area","factor","sexo","uso_celular","tiene_celular","uso_internet"
14,1,612,2,2,2,NA
14,1,612,2,2,2,NA
14,1,612,1,NA,NA,NA
14,1,612,1,1,1,NA
14,1,612,2,2,2,NA
14,1,612,1,2,2,NA
14,1,612,1,2,2,NA
14,1,612,2,NA,NA,NA
14,1,612,1,NA,NA,NA
14,1,612,2,NA,NA,NA
14,1,612,1,1,1,NA
14,1,612,2,1,1,NA
14,1,612,2,2,2,NA
14,1,612,1,2,2,NA
14,1,612,1,2,2,NA
14,1,612,1,2,2,NA
14,1,612,2,NA,NA,NA
14,1,612,2,NA,NA,NA
14,1,612,1,1,1,NA
14,1,612,2,2,2,NA
14,1,612,1,2,2,NA
14,1,612,2,1,1,NA
14,1,612,1,1,1,1
14,1,612,2,2,2,NA
14,1,612,2,NA,NA,NA
14,1,612,1,2,2,NA
14,1,612,2,1,1,NA
14,1,612,2,NA,NA,NA
14,1,612,2,NA,NA,NA
14,1,612,2,NA,NA,NA
14,1,612,1,2,2,NA
14,1,612,2,2,2,NA
14,1,612,2,1,1,NA
14,1,612,1,1,1,NA
14,1,612,2,2,2,NA
14,1,612,2,2,2,NA
14,1,612,2,2,2,NA
14,1,612,1,NA,NA,NA
14,2,461,1,2,2,NA
14,2,461,2,1,1,NA
14,2,461,2,1,1,1
14,2,461,1,1,1,1
14,2,461,2,1,1,1
14,2,461,2,NA,NA,NA
14,2,461,1,1,1,1
14,2,461,2,1,1,1
14,2,461,2,1,1,1
14,2,461,2,NA,NA,NA
14,2,461,2,1,1,1
14,2,461,1,1,1,1
14,2,461,2,2,2,NA
14,2,461,2,NA,NA,NA
14,2,461,2,2,2,NA
14,2,461,1,2,2,NA
14,2,461,1,1,1,NA
14,2,461,2,1,1,1
14,2,461,1,1,1,1
14,2,461,2,2,2,NA
14,2,461,1,1,1,1
14,2,461,2,2,2,2
14,2,461,1,2,2,NA
14,2,461,2,NA,NA,NA
14,2,461,2,NA,NA,NA
14,1,426,2,1,1,1
14,1,426,1,1,1,1
14,1,426,1,1,1,1
14,1,426,1,1,2,2
14,1,426,2,1,1,1
14,1,426,2,1,1,1
14,1,426,1,1,1,NA
14,1,426,2,2,2,1
14,1,426,1,NA,NA,NA
14,1,426,2,NA,NA,NA
14,1,426,1,1,1,2
14,1,426,2,2,2,NA
14,1,426,1,2,2,NA
14,1,426,2,2,2,NA
14,1,426,1,1,1,NA
14,1,426,2,1,1,1
14,1,426,2,1,1,1
14,1,426,1,2,2,NA
14,1,426,2,1,1,1
14,1,426,2,NA,NA,NA
14,1,426,2,NA,NA,NA
14,1,426,2,NA,NA,NA
14,1,426,1,1,1,1
14,1,426,2,2,2,NA
14,1,426,2,1,1,1
14,2,429,1,2,1,NA
14,2,429,2,1,1,NA
14,2,429,1,1,1,2
14,2,429,2,1,1,1
14,2,429,1,2,2,2
14,2,429,2,1,1,1
14,2,429,2,1,1,2
14,2,429,2,2,2,NA
14,2,429,2,1,1,NA
14,2,429,2,NA,NA,NA
14,2,429,2,NA,NA,NA
14,2,429,2,NA,NA,NA
14,2,429,2,2,2,NA
14,2,429,2,1,1,NA
14,2,429,1,1,1,NA
14,2,429,1,1,1,1
14,2,429,2,2,1,NA
14,2,429,2,2,2,NA
14,2,429,1,1,1,1
14,2,429,2,1,1,NA
14,2,429,2,2,2,NA
14,2,429,1,2,2,NA
14,2,429,2,2,2,NA
14,2,429,2,NA,NA,NA
14,2,429,1,1,1,1
14,2,429,2,1,1,1
14,2,429,2,1,1,1
14,2,429,2,1,1,1
14,2,429,1,2,2,1
14,2,357,2,2,1,NA
14,2,357,2,1,1,1
14,2,357,2,1,1,1
14,2,357,1,1,1,NA
14,2,357,2,2,2,NA
14,2,357,1,2,2,NA
14,2,357,2,1,2,NA
14,2,357,2,2,2,NA
14,2,357,2,1,1,NA
14,2,357,2,2,2,NA
14,2,357,1,2,2,NA
14,2,357,2,2,2,NA
14,2,357,1,1,1,1
14,2,357,2,1,1,1
14,2,357,1,NA,NA,NA
14,2,357,2,NA,NA,NA
14,2,357,1,1,1,2
14,2,357,2,2,2,NA
14,2,357,2,NA,NA,NA
14,2,357,1,NA,NA,NA
14,2,509,1,1,1,NA
14,2,509,2,1,1,NA
14,2,509,1,2,2,NA
14,2,509,2,2,2,NA
14,2,509,2,2,2,NA
14,2,509,1,2,2,NA
14,2,509,1,2,2,NA
14,2,509,1,1,1,NA
14,2,509,2,2,2,NA
14,2,509,1,1,1,1
14,2,509,1,1,1,1
14,2,509,2,1,1,1
14,2,509,1,2,2,NA
14,2,509,2,2,2,NA
14,2,509,1,2,2,NA
14,2,509,2,1,1,NA
14,2,509,2,2,2,NA
14,2,509,2,2,2,NA
14,2,509,1,1,1,NA
14,2,509,2,2,1,NA
14,2,509,1,NA,NA,NA
14,2,509,1,2,2,NA
14,2,509,2,2,2,NA
14,2,509,2,2,2,NA
14,2,509,1,2,2,NA
14,2,639,1,1,1,1
14,2,639,2,2,2,NA
14,2,639,2,NA,NA,NA
14,2,639,1,2,2,NA
14,2,639,2,1,1,2
14,2,639,2,2,2,NA
14,2,639,1,2,2,NA
14,2,639,2,2,2,NA
14,2,639,1,2,2,NA
14,2,639,1,2,2,NA
14,2,639,2,2,2,NA
14,2,639,1,2,2,NA
14,2,639,2,2,2,NA
14,2,639,1,1,1,NA
14,2,639,2,2,2,NA
14,2,639,1,2,2,NA
14,2,639,1,2,2,NA
14,2,639,2,NA,NA,NA
14,2,639,1,NA,NA,NA
14,2,639,2,NA,NA,NA
14,2,639,2,2,2,NA
14,2,639,1,1,1,1
14,2,639,1,NA,NA,NA
14,2,639,1,1,1,NA
14,2,639,2,1,1,NA
14,2,639,2,1,1,2
14,2,639,1,1,2,1
14,2,639,1,2,2,NA
14,2,639,2,1,2,1
14,2,639,1,2,2,NA
14,2,639,1,NA,NA,NA
14,2,639,1,1,1,NA
14,2,639,2,1,1,NA
14,2,639,1,2,2,NA
14,2,639,1,2,2,NA
14,2,639,2,2,2,NA
14,2,639,1,2,2,NA
14,2,639,2,2,2,NA
14,2,639,1,NA,NA,NA
14,2,639,1,2,2,NA
14,2,639,2,1,1,2
14,2,639,2,NA,NA,NA
14,2,639,1,NA,NA,NA
14,2,639,1,1,1,1
14,2,639,2,1,1,2
14,2,639,1,NA,NA,NA
14,2,639,1,NA,NA,NA
14,1,708,2,2,2,NA
14,1,708,2,2,2,NA
14,1,708,2,NA,NA,NA
14,1,708,1,NA,NA,NA
14,1,708,1,1,1,NA
14,1,708,2,1,1,NA
14,1,708,2,2,2,NA
14,1,708,2,2,2,NA
14,1,708,2,2,2,NA
14,1,708,1,NA,NA,NA
14,1,708,1,2,2,NA
14,1,708,2,1,1,2
14,1,708,2,2,2,NA
14,1,708,2,2,2,NA
14,1,708,2,2,2,NA
14,1,708,1,2,2,NA
14,1,708,1,1,1,1
14,1,708,2,1,1,1
14,1,708,1,1,1,1
14,1,708,1,2,2,NA
14,1,708,1,NA,NA,NA
14,1,708,1,1,1,NA
14,1,708,2,2,2,NA
14,1,708,2,NA,NA,NA
14,1,708,2,NA,NA,NA
14,1,708,1,1,1,NA
14,1,708,2,2,2,NA
14,1,708,2,NA,NA,NA
14,2,628,2,1,1,NA
14,2,628,2,1,1,NA
14,2,628,2,2,2,NA
14,2,628,1,1,1,NA
14,2,628,2,2,2,NA
14,2,628,1,NA,NA,NA
14,2,628,1,NA,NA,NA
14,2,628,2,2,2,NA
14,2,628,2,1,1,2
14,2,628,1,2,2,NA
14,2,628,2,1,1,NA
14,2,628,2,2,1,NA
14,2,628,1,1,1,1
14,2,628,2,1,1,NA
14,2,628,1,1,1,1
14,2,628,2,1,2,2
14,2,628,1,2,2,NA
14,2,628,2,2,2,NA
14,2,628,1,NA,NA,NA
14,2,628,2,NA,NA,NA
14,2,628,1,1,1,2
14,2,628,2,1,1,NA
14,1,551,1,1,1,1
14,1,551,2,1,1,1
14,1,551,1,2,2,NA
14,1,551,2,NA,NA,NA
14,1,551,2,1,1,NA
14,1,551,2,1,1,1
14,1,551,1,1,1,2
14,1,551,1,2,2,NA
14,1,551,2,2,2,NA
14,1,551,1,2,2,NA
14,1,551,2,1,1,NA
14,1,551,2,1,1,1
14,1,551,2,NA,NA,NA
14,1,551,1,1,1,1
14,1,551,2,1,1,1
14,1,551,1,2,2,NA
14,1,551,1,2,2,NA
14,1,551,1,2,2,NA
14,1,551,1,2,2,NA
14,1,551,1,NA,NA,NA
14,1,551,1,NA,NA,NA
14,1,551,1,1,1,1
14,1,551,2,1,1,1
14,1,551,1,NA,NA,NA
14,1,551,1,NA,NA,NA
14,1,551,2,1,1,1
14,1,551,1,1,1,1
14,1,551,2,1,1,1
14,1,551,2,1,1,1
14,1,551,2,1,1,1
14,1,551,2,1,1,1
14,1,551,1,1,1,1
14,1,551,2,1,1,1
14,1,551,1,1,1,1
14,1,551,2,1,1,1
14,1,551,1,NA,NA,NA
14,1,551,1,NA,NA,NA
14,1,551,1,NA,NA,NA
14,1,551,1,1,1,1
14,1,551,2,1,1,1
14,1,551,2,2,2,NA
14,1,551,1,NA,NA,NA
14,1,551,1,1,1,1
14,1,551,2,1,1,1
14,1,551,2,2,2,NA
14,1,551,1,1,1,1
14,1,551,2,2,2,NA
14,1,551,1,2,2,NA
14,1,551,2,1,2,2
14,1,551,1,2,2,NA
14,2,487,1,1,1,NA
14,2,487,2,1,1,NA
14,2,487,1,2,2,NA
14,2,487,1,2,2,NA
14,2,487,1,NA,NA,NA
14,2,487,1,1,1,NA
14,2,487,2,2,2,NA
14,2,487,1,1,1,NA
14,2,487,1,1,1,1
14,2,487,2,2,2,NA
14,2,487,2,NA,NA,NA
14,2,487,1,1,1,NA
14,2,487,2,2,2,NA
14,2,487,2,1,2,NA
14,2,487,2,2,2,NA
14,2,487,2,2,2,NA
14,2,487,2,NA,NA,NA
14,2,487,1,NA,NA,NA
14,2,487,1,2,2,NA
14,2,487,2,2,2,NA
14,2,487,1,1,1,1
14,2,487,2,2,1,NA
14,2,487,2,2,2,NA
14,2,487,2,2,2,NA
14,2,487,1,1,1,NA
14,2,487,2,2,2,NA
14,2,487,1,2,2,NA
14,2,487,1,2,2,NA
14,2,487,2,2,2,NA
14,2,487,1,1,1,1
14,2,487,2,2,2,NA
14,2,487,1,2,2,NA
14,2,487,2,2,2,NA
14,2,487,2,NA,NA,NA
14,2,487,2,NA,NA,NA
14,2,487,1,1,1,NA
14,2,487,2,1,1,NA
14,2,487,2,2,2,NA
14,2,487,2,2,2,NA
14,2,487,2,NA,NA,NA
14,2,487,2,NA,NA,NA
14,2,487,2,NA,NA,NA
14,2,487,1,1,1,NA
14,2,487,2,2,2,NA
14,2,487,1,1,1,1
14,2,487,1,1,1,NA
14,2,487,1,2,2,NA
14,2,487,1,2,2,NA
14,2,487,2,2,2,NA
14,2,487,2,NA,NA,NA
14,2,487,1,1,1,2
14,2,487,2,1,1,1
14,2,487,1,NA,NA,NA
14,2,487,1,NA,NA,NA
14,2,487,1,NA,NA,NA
14,2,487,1,1,1,NA
14,2,487,2,2,2,NA
14,2,487,1,NA,NA,NA
14,2,487,2,NA,NA,NA
14,2,491,2,1,1,1
14,2,491,2,1,1,1
14,2,491,1,1,1,1
14,2,491,1,2,2,NA
14,2,491,1,1,1,1
14,2,491,2,1,1,1
14,2,491,2,1,1,1
14,2,491,2,1,1,1
14,2,491,2,1,1,1
14,2,491,1,1,1,1
14,2,491,2,2,2,NA
14,2,491,1,NA,NA,NA
14,2,491,1,2,2,NA
14,2,491,1,1,2,NA
14,2,491,1,1,1,NA
14,2,491,2,1,1,NA
14,2,491,1,1,1,NA
14,2,491,2,2,2,NA
14,2,491,1,2,2,NA
14,2,491,1,NA,NA,NA
14,2,491,1,NA,NA,NA
15,1,251,2,1,1,1
15,1,251,1,1,1,1
15,1,251,2,1,1,1
15,1,251,1,1,1,NA
15,1,251,2,1,1,NA
15,1,251,1,2,2,NA
15,1,251,2,NA,NA,NA
15,1,251,2,1,1,NA
15,1,251,1,1,1,1
15,1,251,1,2,2,NA
15,1,251,2,2,2,NA
15,1,251,2,2,2,NA
15,1,251,1,1,1,1
15,1,251,2,1,1,NA
15,1,251,1,1,1,1
15,1,251,1,1,1,NA
15,1,251,2,1,1,1
15,1,251,1,1,1,1
15,1,251,1,1,1,1
15,1,251,2,1,1,1
15,1,251,2,2,2,1
15,1,251,2,1,1,NA
15,1,251,1,1,1,1
15,1,251,2,1,1,1
15,1,251,2,1,1,1
15,1,251,1,1,1,NA
15,1,251,1,1,1,1
15,1,251,2,1,1,NA
15,1,251,1,2,2,NA
15,1,251,2,1,1,1
15,1,251,2,1,1,NA
15,1,139,1,1,1,1
15,1,139,2,1,1,1
15,1,139,1,NA,NA,NA
15,1,139,2,NA,NA,NA
15,1,139,1,1,1,NA
15,1,139,2,1,1,1
15,1,139,1,NA,NA,NA
15,1,139,2,NA,NA,NA
15,1,139,2,1,1,1
15,1,139,1,1,1,1
15,1,139,2,1,1,1
15,1,139,2,2,2,NA
15,1,139,2,NA,NA,NA
15,1,139,2,1,1,1
15,1,139,1,NA,NA,NA
15,1,139,2,NA,NA,NA
15,1,139,2,1,1,1
15,1,139,1,1,1,1
15,1,139,2,1,1,1
15,1,139,2,1,1,1
15,1,139,1,1,1,1
15,1,139,2,1,1,1
15,1,139,1,1,1,1
15,1,139,1,NA,NA,NA
15,1,139,1,NA,NA,NA
15,1,139,2,1,1,1
15,1,139,1,NA,NA,NA
15,1,139,1,1,1,NA
15,1,139,1,1,2,NA
15,1,139,2,1,1,NA
15,2,108,1,1,1,NA
15,2,108,2,1,1,NA
15,2,108,2,1,1,2
15,2,108,2,1,1,1
15,2,108,2,2,2,2
15,2,108,2,2,2,NA
15,2,108,1,NA,NA,NA
15,2,108,1,1,2,NA
15,2,108,2,1,1,NA
15,2,108,2,2,2,1
15,2,108,2,2,2,NA
15,2,108,1,2,2,NA
15,2,108,2,2,2,NA
15,2,108,1,NA,NA,NA
15,2,108,1,1,1,NA
15,2,108,2,2,2,NA
15,2,108,1,NA,NA,NA
15,2,108,2,NA,NA,NA
15,2,108,2,2,2,NA
15,2,108,2,2,2,NA
15,2,108,1,1,1,NA
15,2,108,2,1,1,NA
15,2,108,1,2,2,NA
15,2,108,1,2,2,NA
15,2,108,2,1,1,NA
15,2,108,1,1,1,NA
15,2,108,2,1,1,NA
15,2,108,1,2,2,NA
15,2,108,2,2,2,NA
15,2,108,2,1,1,NA
15,2,108,1,NA,NA,NA
15,2,108,2,NA,NA,NA
15,2,108,1,1,1,NA
15,2,108,2,1,1,NA
15,2,108,1,2,2,NA
15,2,108,1,2,2,NA
15,2,108,2,2,2,NA
15,2,108,2,NA,NA,NA
15,2,108,1,NA,NA,NA
15,2,108,2,1,1,NA
15,2,108,1,NA,NA,NA
15,2,108,1,1,1,NA
15,2,108,2,1,1,NA
15,2,108,1,NA,NA,NA
15,2,108,2,NA,NA,NA
15,2,108,1,2,2,NA
15,2,108,1,1,1,NA
15,2,108,2,2,2,NA
15,2,108,2,1,1,1
15,2,108,1,2,2,NA
15,1,241,1,1,1,1
15,1,241,2,1,1,1
15,1,241,2,1,1,1
15,1,241,1,1,1,1
15,1,241,1,1,1,1
15,1,241,2,1,1,NA
15,1,241,2,1,1,NA
15,1,241,1,1,1,1
15,1,241,1,1,1,1
15,1,241,2,1,1,1
15,1,241,1,NA,NA,NA
15,1,241,2,2,2,NA
15,1,241,2,2,2,NA
15,1,241,1,1,1,1
15,1,241,2,1,1,1
15,1,241,1,1,1,1
15,1,241,1,NA,NA,NA
15,1,241,2,NA,NA,NA
15,1,241,1,2,2,NA
15,1,241,1,1,1,1
15,1,241,2,1,1,NA
15,1,241,1,1,1,1
15,1,241,2,1,1,1
15,1,241,2,1,1,1
15,1,241,1,1,1,NA
15,1,241,1,1,1,1
15,1,241,2,1,1,1
15,1,241,1,1,1,1
15,1,241,1,NA,NA,NA
15,1,241,1,1,1,1
15,1,241,2,1,1,NA
15,1,241,1,1,1,NA
15,1,241,1,2,2,1
15,1,241,1,2,2,NA
15,1,241,1,2,2,NA
15,1,241,1,NA,NA,NA
15,1,241,2,NA,NA,NA
15,1,241,1,1,1,NA
15,1,241,2,2,2,NA
15,2,142,1,2,2,NA
15,2,142,2,2,2,NA
15,2,142,1,1,1,1
15,2,142,2,1,1,1
15,2,142,2,2,2,NA
15,2,142,1,1,1,NA
15,2,142,2,1,1,1
15,2,142,1,1,1,1
15,2,142,2,1,1,NA
15,2,142,1,NA,NA,NA
15,2,142,2,NA,NA,NA
15,2,142,2,1,1,1
15,2,142,1,NA,NA,NA
15,2,142,1,2,2,NA
15,2,142,2,1,1,NA
15,2,142,1,2,2,NA
15,2,142,2,1,1,NA
15,2,142,1,2,2,NA
15,2,142,2,2,2,NA
15,2,142,1,2,2,NA
15,2,142,2,NA,NA,NA
15,2,142,2,NA,NA,NA
15,2,142,1,1,1,1
15,2,142,2,2,2,NA
15,2,142,2,2,2,NA
15,2,142,2,2,2,NA
15,2,142,2,2,2,NA
15,2,142,1,2,2,NA
15,2,142,1,NA,NA,NA
15,2,142,1,NA,NA,NA
15,2,142,2,NA,NA,NA
15,2,142,1,1,1,1
15,2,142,2,1,1,1
15,2,142,1,1,1,1
15,2,142,1,1,1,1
15,2,142,2,1,1,1
15,2,142,1,1,2,NA
15,2,142,2,1,1,1
15,2,142,2,1,2,1
15,2,142,2,1,1,1
15,2,142,1,1,1,1
15,2,142,2,1,1,NA
15,2,142,1,2,2,NA
15,2,142,1,NA,NA,NA
15,2,142,1,NA,NA,NA
15,2,142,1,1,1,NA
15,2,142,2,2,2,NA
15,2,142,1,1,1,1
15,2,142,1,2,2,NA
15,2,142,2,1,1,NA
15,2,142,2,2,2,NA
15,2,142,1,2,2,NA
15,2,142,1,NA,NA,NA
15,2,142,1,1,1,1
15,2,142,2,2,2,NA
15,2,142,2,1,1,1
15,2,142,1,2,2,NA
15,2,142,1,2,2,NA
15,2,142,1,2,2,NA
15,2,142,2,NA,NA,NA
15,2,142,2,NA,NA,NA
15,2,142,1,1,1,1
15,2,142,2,2,2,NA
15,2,142,1,1,1,NA
15,2,142,2,2,2,NA
15,2,142,1,2,2,NA
15,2,142,2,2,2,NA
15,2,132,2,1,1,NA
15,2,132,1,1,1,1
15,2,132,1,1,1,NA
15,2,132,1,1,1,1
15,2,132,2,1,1,1
15,2,132,1,1,1,NA
15,2,132,2,1,1,1
15,2,132,1,1,1,1
15,2,132,2,2,2,NA
15,2,132,1,2,2,NA
15,2,132,2,2,2,NA
15,2,132,1,2,1,NA
15,2,132,1,1,1,NA
15,2,132,2,2,2,NA
15,2,132,2,1,1,1
15,2,132,1,1,1,1
15,2,132,2,1,1,1
15,2,132,1,1,2,1
15,2,132,2,NA,NA,NA
15,2,132,1,NA,NA,NA
15,2,132,2,1,1,NA
15,2,132,2,1,1,NA
15,2,132,1,1,1,NA
15,2,132,2,2,2,NA
15,2,132,1,NA,NA,NA
15,2,132,2,1,1,1
15,2,132,1,1,1,1
15,2,132,1,1,1,1
15,2,132,1,1,1,1
15,2,132,1,1,2,1
15,2,132,2,2,2,NA
15,2,132,1,2,2,NA
15,2,132,1,2,2,NA
15,2,132,2,1,1,2
15,2,132,2,1,1,NA
15,2,132,1,1,1,1
15,2,237,1,1,1,NA
15,2,237,2,1,1,1
15,2,237,2,1,2,1
15,2,237,1,1,2,1
15,2,237,2,NA,NA,NA
15,2,237,2,1,1,NA
15,2,237,2,1,1,NA
15,2,237,2,NA,NA,NA
15,2,237,1,1,1,NA
15,2,237,2,1,1,NA
15,2,237,2,1,1,2
15,2,237,2,NA,NA,NA
15,2,237,1,1,1,1
15,2,237,2,2,2,NA
15,2,237,2,1,1,1
15,2,237,2,1,1,NA
15,2,237,1,1,1,1
15,2,237,1,NA,NA,NA
15,2,237,2,1,1,1
15,2,237,2,2,2,NA
15,2,237,1,NA,NA,NA
15,2,237,1,2,2,NA
15,2,237,1,1,1,NA
15,2,237,2,1,1,2
15,2,237,2,1,1,1
15,2,237,1,NA,NA,NA
15,2,237,2,NA,NA,NA
15,2,133,1,1,1,NA
15,2,133,2,1,1,NA
15,2,133,2,NA,NA,NA
15,2,133,2,NA,NA,NA
15,2,133,1,1,1,NA
15,2,133,2,2,2,NA
15,2,133,2,2,2,NA
15,2,133,2,1,1,2
15,2,133,2,2,2,NA
15,2,133,2,2,2,NA
15,2,133,2,2,2,NA
15,2,133,1,2,2,NA
15,2,133,2,NA,NA,NA
15,2,133,2,1,1,1
15,2,133,2,2,2,NA
15,2,133,2,2,2,NA
15,2,133,1,NA,NA,NA
15,2,133,2,1,1,1
15,2,133,1,1,1,1
15,2,133,1,1,1,1
15,2,133,2,1,1,1
15,2,133,1,NA,NA,NA
15,2,133,1,1,1,2
15,2,133,2,2,2,NA
15,2,133,1,2,2,NA
15,2,133,2,2,2,NA
15,2,133,2,1,1,NA
15,2,133,1,1,1,NA
15,2,133,2,1,1,NA
15,2,133,2,2,2,NA
15,2,133,1,NA,NA,NA
15,2,133,1,1,1,1
15,2,133,2,1,1,2
15,2,133,2,NA,NA,NA
15,2,133,1,1,1,NA
15,2,133,2,1,1,NA
15,2,133,2,1,1,1
15,2,96,1,1,1,NA
15,2,96,2,1,1,NA
15,2,96,2,NA,NA,NA
15,2,96,1,1,1,NA
15,2,96,2,1,1,NA
15,2,96,1,2,2,NA
15,2,96,1,2,2,NA
15,2,96,2,2,2,NA
15,2,96,2,2,2,NA
15,2,96,1,1,1,NA
15,2,96,2,1,1,1
15,2,96,2,1,1,1
15,2,96,1,1,1,NA
15,2,96,2,1,1,1
15,2,96,1,1,1,2
15,2,96,2,1,1,2
15,2,96,2,1,1,1
15,2,96,1,1,1,1
15,2,96,2,1,1,NA
15,2,96,2,NA,NA,NA
15,2,96,1,1,1,NA
15,2,96,1,1,1,NA
15,2,96,2,2,2,NA
15,2,96,1,NA,NA,NA
15,1,379,2,1,1,1
15,1,379,1,1,1,NA
15,1,379,2,1,1,1
15,1,379,1,1,1,NA
15,1,379,2,1,1,1
15,1,379,2,1,1,1
15,1,379,2,2,2,NA
15,1,379,1,1,1,NA
15,1,379,2,1,1,1
15,1,379,2,1,1,1
15,1,379,1,1,1,NA
15,1,379,1,1,1,NA
15,1,379,2,1,1,1
15,1,379,1,1,1,1
15,2,328,1,2,2,NA
15,2,328,2,2,2,NA
15,2,328,2,2,2,NA
15,2,328,1,2,2,NA
15,2,328,1,NA,NA,NA
15,2,328,2,1,2,NA
15,2,328,1,1,1,1
15,2,328,2,2,2,NA
15,2,328,2,2,2,NA
15,2,328,1,2,2,NA
15,2,328,2,NA,NA,NA
15,2,328,1,1,1,1
15,2,328,2,2,2,NA
15,2,328,2,2,2,NA
15,2,328,1,2,2,NA
15,2,328,2,NA,NA,NA
15,2,328,2,1,1,1
15,2,328,1,2,2,NA
15,2,328,2,NA,NA,NA
15,2,328,2,NA,NA,NA
15,2,328,1,1,1,NA
15,2,328,2,1,1,NA
15,2,328,1,2,2,NA
15,2,328,1,1,1,NA
15,2,328,2,2,2,NA
15,2,328,2,1,1,1
15,2,328,2,1,1,NA
15,2,328,2,2,2,NA
15,2,328,1,2,2,NA
15,2,328,2,2,2,NA
15,2,328,2,2,2,NA
15,2,328,2,1,1,NA
15,2,328,2,NA,NA,NA
15,2,276,1,1,1,1
15,2,276,2,1,2,2
15,2,276,1,NA,NA,NA
15,2,276,2,NA,NA,NA
15,2,276,2,1,1,1
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,1,2,2,NA
15,2,276,2,NA,NA,NA
15,2,276,1,NA,NA,NA
15,2,276,1,1,1,NA
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,1,1,1,NA
15,2,276,2,2,2,NA
15,2,276,1,2,2,NA
15,2,276,1,1,1,1
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,1,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,NA,NA,NA
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,1,1,1,NA
15,2,276,1,2,1,NA
15,2,276,1,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,NA,NA,NA
15,2,276,1,1,2,NA
15,2,276,1,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,NA,NA,NA
15,2,276,1,1,1,NA
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,276,2,NA,NA,NA
15,2,276,1,1,1,1
15,2,276,2,1,1,1
15,2,276,2,NA,NA,NA
15,2,276,1,1,1,1
15,2,276,2,1,1,1
15,2,276,2,2,2,NA
15,2,276,1,2,2,NA
15,2,276,1,2,2,NA
15,2,276,1,2,2,NA
15,2,276,1,2,2,NA
15,2,276,1,1,1,1
15,2,276,2,2,2,NA
15,2,276,2,2,2,NA
15,2,485,1,1,1,1
15,2,485,2,2,2,NA
15,2,485,1,2,2,NA
15,2,485,2,2,2,NA
15,2,485,2,NA,NA,NA
15,2,485,1,NA,NA,NA
15,2,485,1,1,1,NA
15,2,485,2,2,2,NA
15,2,485,2,2,2,NA
15,2,485,1,2,2,NA
15,2,485,1,2,2,NA
15,2,485,1,1,1,NA
15,2,485,2,2,2,NA
15,2,485,2,2,2,NA
15,2,485,2,2,2,NA
15,2,485,1,2,2,NA
15,2,485,1,2,2,NA
15,2,485,1,NA,NA,NA
15,2,485,1,1,1,1
15,2,485,2,2,2,NA
15,2,485,2,2,2,NA
15,2,485,1,NA,NA,NA
15,2,485,2,NA,NA,NA
15,2,485,1,2,2,NA
15,2,485,2,2,2,NA
15,2,485,2,2,2,NA
15,2,485,1,2,2,NA
15,2,485,1,2,2,NA
15,2,485,2,2,2,NA
15,2,485,1,2,2,NA
15,2,485,2,2,2,NA
15,2,485,2,NA,NA,NA
15,2,485,1,NA,NA,NA
15,2,485,1,1,1,NA
15,2,485,2,2,2,NA
15,2,485,2,1,1,1
15,2,485,2,1,1,1
15,2,485,2,NA,NA,NA
15,2,485,1,NA,NA,NA
15,2,485,2,2,2,NA
15,2,485,1,1,1,2
15,2,485,2,2,2,NA
15,2,485,2,2,2,NA
15,2,485,2,2,2,NA
15,2,485,1,1,1,2
15,2,485,2,2,2,NA
15,2,485,1,2,2,NA
15,2,485,1,NA,NA,NA
16,1,1091,2,2,2,NA
16,1,1091,1,1,1,1
16,1,1091,2,1,1,1
16,1,1091,2,1,2,1
16,1,1091,2,NA,NA,NA
16,1,1091,2,2,2,NA
16,1,1091,2,2,2,NA
16,1,1091,2,1,1,1
16,1,1091,2,NA,NA,NA
16,1,1091,2,NA,NA,NA
16,1,1091,1,1,1,NA
16,1,1091,2,1,1,1
16,1,1091,2,1,1,1
16,1,1091,1,1,1,1
16,1,1091,2,2,2,NA
16,1,1091,2,NA,NA,NA
16,1,1091,1,1,1,1
16,1,1091,2,1,1,NA
16,1,1091,1,1,2,1
16,1,1091,2,1,2,1
16,1,1091,1,2,2,NA
16,1,736,1,1,1,NA
16,1,736,2,2,2,NA
16,1,736,2,2,2,NA
16,1,736,1,NA,NA,NA
16,1,736,1,1,1,1
16,1,736,2,1,1,1
16,1,736,1,1,1,NA
16,1,736,2,1,1,NA
16,1,736,2,1,1,1
16,1,736,2,2,2,NA
16,1,736,2,1,1,1
16,1,736,2,2,2,NA
16,1,736,1,NA,NA,NA
16,1,736,1,1,1,1
16,1,736,1,2,2,NA
16,1,736,2,2,2,NA
16,1,736,2,NA,NA,NA
16,1,736,1,1,1,2
16,1,736,2,1,2,2
16,1,736,2,1,1,1
16,1,736,1,1,1,NA
16,1,736,2,1,1,NA
